"Date","bookings","pred","res"
2015-03-10,2.22254418510025,1.91265753656626,-0.309886648533994
2015-03-11,2.30480444638445,1.90975369233638,-0.395050754048073
2015-03-12,2.30480444638445,1.85103834513575,-0.453766101248705
2015-03-13,2.30480444638445,1.83625081088394,-0.468553635500514
2015-03-14,2.26407763978407,1.81889600772411,-0.445181632059968
2015-03-15,2.24833146672009,1.81188923865557,-0.436442228064526
2015-03-16,2.69366725157459,1.76399548258632,-0.929671768988264
2015-03-17,2.82285718808078,1.87128871306777,-0.951568475013006
2015-03-18,2.80484966165531,1.80530465766788,-0.999545003987432
2015-03-19,2.80484966165531,1.83456243295223,-0.970287228703082
2015-03-20,2.80484966165531,1.80863564275205,-0.996214018903256
2015-03-21,2.70008997799687,1.73500073887408,-0.965089239122795
2015-03-22,2.60812296744463,1.55597752612084,-1.05214544132379
2015-03-23,2.55385632932719,1.52665136940777,-1.02720495991941
2015-03-24,2.58225996971522,1.47538797184825,-1.10687199786697
2015-03-25,2.57106526488386,1.46273607108742,-1.10832919379644
2015-03-26,2.57106526488386,1.42240708135068,-1.14865818353318
2015-03-27,2.57106526488386,1.39933141693473,-1.17173384794913
2015-03-28,2.57293627940086,1.37881668005139,-1.19411959934947
2015-03-29,2.53983532712824,1.38981121499091,-1.15002411213732
2015-03-30,2.50673620989155,1.42008969560266,-1.08664651428889
2015-03-31,2.59119920281899,1.43121195957065,-1.15998724324835
2015-04-01,2.45456986423537,1.4556838683784,-0.998885995856973
2015-04-02,2.45456986423537,1.49679870903492,-0.957771155200454
2015-04-03,2.45456986423537,1.50805706065148,-0.946512803583893
2015-04-04,2.49588115063594,1.5210112510249,-0.974869899611038
2015-04-05,2.47220134513077,1.54210121557117,-0.930100129559603
2015-04-06,2.05280128685114,1.55799968354404,-0.494801603307101
2015-04-07,2.0013312260511,1.59487744700164,-0.406453779049463
2015-04-08,1.9539809088172,1.62796256598085,-0.326018342836348
2015-04-09,1.9539809088172,1.63571591116488,-0.31826499765232
2015-04-10,1.9539809088172,1.64934497978538,-0.304635929031817
2015-04-11,1.95906665979393,1.65929118636996,-0.299775473423976
2015-04-12,2.00306358661663,1.73112914245576,-0.27193444416087
2015-04-13,1.99120476181255,1.76580174267292,-0.225403019139629
2015-04-14,2.05992179925373,1.80964631494135,-0.250275484312388
2015-04-15,2.1225188841945,1.77342833764851,-0.349090546545988
2015-04-16,2.1225188841945,1.8276315620169,-0.294887322177595
2015-04-17,2.1225188841945,1.82323667313904,-0.299282211055464
2015-04-18,2.05503008120837,1.81582732591778,-0.239202755290589
2015-04-19,2.02965206035717,1.83064940478653,-0.19900265557064
2015-04-20,2.04504097109793,1.81220467016101,-0.232836300936921
2015-04-21,1.94231156551254,1.80098034627736,-0.141331219235188
2015-04-22,1.93999824997393,1.75055039767176,-0.189447852302176
2015-04-23,1.93999824997393,1.68699974101037,-0.252998508963567
2015-04-24,1.93999824997393,1.6771831382066,-0.262815111767334
2015-04-25,1.91100325121566,1.66830471344292,-0.242698537772737
2015-04-26,1.97324921336597,1.67501135263592,-0.298237860730049
2015-04-27,1.90408679718051,1.69613301567733,-0.20795378150318
2015-04-28,1.86100273118083,1.72292546834797,-0.138077262832868
2015-04-29,1.85437235001973,1.7271729959175,-0.127199354102232
2015-04-30,1.85437235001973,1.80675999820232,-0.0476123518174072
2015-05-01,1.85437235001973,1.81163155194372,-0.0427407980760117
2015-05-02,1.78237520387158,1.81694820523262,0.0345730013610432
2015-05-03,1.75752168120745,1.78219928126782,0.0246776000603735
2015-05-04,1.72376880066098,1.85264269448817,0.128873893827184
2015-05-05,1.63813242735935,1.82224905304611,0.184116625686757
2015-05-06,1.62024521279858,1.84845416527241,0.228208952473835
2015-05-07,1.62024521279858,1.85988725814968,0.239642045351104
2015-05-08,1.62024521279858,1.87064923997968,0.250404027181105
2015-05-09,1.65302717833179,1.88051488064229,0.227487702310506
2015-05-10,1.71844534779592,1.89740355219692,0.178958204401
2015-05-11,1.78540539377175,1.82621080148965,0.0408054077178999
2015-05-12,1.79976921974304,1.79885721299797,-0.000912006745064753
2015-05-13,1.74776820756042,1.84949795994908,0.101729752388653
2015-05-14,1.74776820756042,1.91516437102109,0.167396163460668
2015-05-15,1.74776820756042,1.90711548738182,0.159347279821392
2015-05-16,1.62490890756125,1.89619329385459,0.271284386293345
2015-05-17,1.54539781655931,1.85007266514003,0.304674848580726
2015-05-18,1.55092152634497,1.8146210424602,0.263699516115237
2015-05-19,1.59371788048367,1.72249929141253,0.128781410928862
2015-05-20,1.64542494553854,1.66915721539408,0.0237322698555442
2015-05-21,1.64542494553854,1.59837993048131,-0.0470450150572208
2015-05-22,1.64542494553854,1.5717854835093,-0.0736394620292333
2015-05-23,1.62814685643114,1.54562073014677,-0.0825261262843742
2015-05-24,1.59948967228121,1.5421143071726,-0.0573753651086133
2015-05-25,1.65203020253398,1.48837770614773,-0.163652496386253
2015-05-26,1.7610203485453,1.41591462213546,-0.345105726409838
2015-05-27,1.70914198416662,1.41252415720373,-0.296617826962883
2015-05-28,1.70914198416662,1.40385486651212,-0.305287117654497
2015-05-29,1.70914198416662,1.38825603667647,-0.32088594749015
2015-05-30,1.79777077253685,1.37632679473609,-0.421443977800758
2015-05-31,1.70771862152324,1.36155026592314,-0.346168355600095
2015-06-01,1.7377476074661,1.41966119036078,-0.31808641710532
2015-06-02,1.78823800306035,1.44221534579992,-0.346022657260426
2015-06-03,1.85001271531116,1.43831346929073,-0.411699246020424
2015-06-04,1.85001271531116,1.42688202299178,-0.423130692319381
2015-06-05,1.85001271531116,1.43676480650902,-0.41324790880214
2015-06-06,1.96365048489438,1.44814788084477,-0.515502604049607
2015-06-07,1.94203628166507,1.47429799754173,-0.467738284123343
2015-06-08,1.91510714875488,1.46094034053385,-0.454166808221023
2015-06-09,1.89727342701209,1.46745311934501,-0.429820307667079
2015-06-10,1.87749027088214,1.45018569659442,-0.427304574287722
2015-06-11,1.87749027088214,1.45253089349717,-0.42495937738497
2015-06-12,1.87749027088214,1.45312722586095,-0.424363045021186
2015-06-13,1.91892077106455,1.45157726109028,-0.467343509974271
2015-06-14,1.99740875742216,1.57123702485114,-0.426171732571016
2015-06-15,2.02858981236532,1.57491867057979,-0.453671141785531
2015-06-16,1.93062364558054,1.61529743485153,-0.315326210729011
2015-06-17,1.96273069538277,1.56891776807606,-0.393812927306711
2015-06-18,1.96273069538277,1.6156203225255,-0.347110372857272
2015-06-19,1.96273069538277,1.61494996398687,-0.3477807313959
2015-06-20,1.78306908774511,1.61330930516124,-0.169759782583869
2015-06-21,1.81025160310598,1.65868683811277,-0.15156476499321
2015-06-22,1.64856420988881,1.62138783559203,-0.0271763742967825
2015-06-23,1.62693924863026,1.62823966238648,0.00130041375621626
2015-06-24,1.50877237534309,1.66527394764125,0.156501572298167
2015-06-25,1.50877237534309,1.5590819818899,0.0503096065468172
2015-06-26,1.50877237534309,1.55443682335317,0.045664448010085
2015-06-27,1.47143027299048,1.55248764157295,0.0810573685824763
2015-06-28,1.52071311145599,1.56040878873318,0.039695677277199
2015-06-29,1.53566608611573,1.56917817983776,0.0335120937220321
2015-06-30,1.55409760737974,1.59749390464276,0.0433962972630229
2015-07-01,1.56774149632696,1.61746040917933,0.0497189128523705
2015-07-02,1.56774149632696,1.65209109243006,0.0843495961030958
2015-07-03,1.56774149632696,1.69305656012148,0.125315063794517
2015-07-04,1.52427043078943,1.73604302760214,0.21177259681271
2015-07-05,1.47498489595132,1.6393697168678,0.164384820916486
2015-07-06,1.45597641421805,1.72611200250685,0.270135588288804
2015-07-07,1.47283953625711,1.68292574025691,0.210086203999796
2015-07-08,1.49452805986166,1.73324407450855,0.238716014646884
2015-07-09,1.49452805986166,1.77802351675928,0.283495456897613
2015-07-10,1.49452805986166,1.8094983054325,0.314970245570835
