"Date","pred","bookings","res"
2014-09-23,2.45861382316798,2.08295850778716,0.375655315380823
2014-09-24,2.41481577930972,1.99754089025245,0.417274889057272
2014-09-25,2.37439028965309,1.99754089025245,0.376849399400645
2014-09-26,2.36696958588436,1.99754089025245,0.369428695631914
2014-09-27,2.36053982377052,2.01184817391619,0.348691649854336
2014-09-28,2.50017449166626,1.95779567516003,0.54237881650623
2014-09-29,2.53668132983148,2.01866384458612,0.518017485245366
2014-09-30,2.51562467822805,2.29069925938113,0.224925418846925
2014-10-01,2.57994315586984,2.45541969136219,0.124523464507649
2014-10-02,2.58870584890246,2.45541969136219,0.133286157540271
2014-10-03,2.59716267324984,2.45541969136219,0.141742981887648
2014-10-04,2.60785271413624,2.38429538801929,0.223557326116948
2014-10-05,2.59028658363968,2.2856497479686,0.304636835671078
2014-10-06,2.60643076431006,2.32156760326388,0.284863161046182
2014-10-07,2.60270114429295,2.47927291534625,0.123428228946703
2014-10-08,2.63055612426251,2.96393019566944,-0.333374071406928
2014-10-09,2.56465859524906,2.96393019566944,-0.399271600420382
2014-10-10,2.58625941816717,2.96393019566944,-0.377670777502265
2014-10-11,2.60757544729859,2.98970338908161,-0.382127941783028
2014-10-12,2.64983911346644,3.15325900377176,-0.503419890305322
2014-10-13,2.6657858081162,3.1909652118196,-0.525179403703406
2014-10-14,2.69138931110501,3.28152388505651,-0.590134573951494
2014-10-15,2.75410381145775,3.30625725004756,-0.552153438589808
2014-10-16,2.82322228886187,3.30625725004756,-0.48303496118569
2014-10-17,2.84028954152018,3.30625725004756,-0.465967708527383
2014-10-18,2.85476680379361,3.23639518090119,-0.38162837710758
2014-10-19,2.71126196533442,3.49828459042129,-0.787022625086875
2014-10-20,2.6583156529814,3.46137105607659,-0.803055403095192
2014-10-21,2.65451869368553,3.32020173822319,-0.66568304453766
2014-10-22,2.64927058853209,3.35107678174361,-0.701806193211516
2014-10-23,2.71818321291357,3.35107678174361,-0.632893568830033
2014-10-24,2.71458552591503,3.35107678174361,-0.63649125582858
2014-10-25,2.70998473465443,3.3034322477944,-0.593447513139976
2014-10-26,2.75776906311512,3.39163634488914,-0.633867281774021
2014-10-27,2.72235920187086,3.40137207111842,-0.679012869247557
2014-10-28,2.70889528188854,3.24148010625147,-0.532584824362926
2014-10-29,2.6401524040848,3.01221151188811,-0.372059107803306
2014-10-30,2.64502166537568,3.01221151188811,-0.367189846512428
2014-10-31,2.63931053923443,3.01221151188811,-0.372900972653678
2014-11-01,2.75250770756975,2.99981347388207,-0.247305766312318
2014-11-02,2.83490420226008,2.81838299839274,0.0165212038673386
2014-11-03,2.89755711704493,2.95108373219258,-0.0535266151476592
2014-11-04,2.89959913305938,2.89800893802051,0.00159019503887015
2014-11-05,2.88559085503221,2.96239606596655,-0.0768052109343476
2014-11-06,2.82935133948922,2.96239606596655,-0.133044726477332
2014-11-07,2.83423604629934,2.96239606596655,-0.128160019667215
2014-11-08,2.83972954843193,2.98950112351386,-0.149771575081926
2014-11-09,2.87027983181179,2.90684224913367,-0.0365624173218881
2014-11-10,2.8832522239536,2.98044416451302,-0.097191940559417
2014-11-11,2.89341695234179,2.98168544823351,-0.0882684958917186
2014-11-12,2.86093960795552,2.78859932910313,0.0723402788523839
2014-11-13,2.91271912120283,2.78859932910313,0.124119792099695
2014-11-14,2.90699065290391,2.78859932910313,0.118391323800783
2014-11-15,2.89935285784304,2.82654717300189,0.0728056848411551
2014-11-16,2.90163488313556,2.77044782245008,0.131187060685482
2014-11-17,2.89086703304201,2.7611924031344,0.129674629907616
2014-11-18,2.92210082709789,2.63302154555063,0.289079281547263
2014-11-19,2.84757641423494,2.28814360862306,0.559432805611876
2014-11-20,2.79725202638656,2.28814360862306,0.509108417763498
2014-11-21,2.79079302120954,2.28814360862306,0.502649412586477
2014-11-22,2.78310055378824,2.35699907055426,0.42610148323398
2014-11-23,2.7046555262059,2.34403045274713,0.360625073458767
2014-11-24,2.63272155914456,2.22609690190195,0.406624657242604
2014-11-25,2.61023778095841,2.55562970623858,0.0546080747198334
2014-11-26,2.6069065593183,2.55288049218708,0.0540260671312214
2014-11-27,2.62445875816047,2.55288049218708,0.0715782659733892
2014-11-28,2.59145219344646,2.55288049218708,0.0385717012593747
2014-11-29,2.53761531785131,3.076246007073,-0.538630689221691
2014-11-30,2.42328345123678,2.96018474103054,-0.536901289793754
2014-12-01,2.46321201976389,3.00237574352543,-0.539163723761542
2014-12-02,2.45873064734042,2.87824317745995,-0.419512530119529
2014-12-03,2.41338430903852,2.90154310144421,-0.488158792405688
2014-12-04,2.38939052820206,2.90154310144421,-0.512152573242151
2014-12-05,2.36622041929513,2.90154310144421,-0.535322682149075
2014-12-06,2.34552559629083,2.83390977056085,-0.488384174270022
