date,index
12/12/2013,0.875191509
12/13/2013,0.877672799
12/14/2013,0.880154089
12/15/2013,0.882635379
12/16/2013,0.88511667
12/17/2013,0.88759796
12/18/2013,0.89007925
12/19/2013,0.89256054
12/20/2013,0.89504183
12/21/2013,0.89752312
12/22/2013,0.90000441
12/23/2013,0.902485701
12/24/2013,0.904966991
12/25/2013,0.907448281
12/26/2013,0.909929571
12/27/2013,0.912410861
12/28/2013,0.914892151
12/29/2013,0.917373441
12/30/2013,0.919854731
12/31/2013,0.922336022
1/1/2014,0.924817312
1/2/2014,0.901102745
1/3/2014,0.877388178
1/4/2014,0.853673611
1/5/2014,0.829959044
1/6/2014,0.806244478
1/7/2014,0.782529911
1/8/2014,0.758815344
1/9/2014,0.735100777
1/10/2014,0.71138621
1/11/2014,0.687671643
1/12/2014,0.663957076
1/13/2014,0.64024251
1/14/2014,0.616527943
1/15/2014,0.592813376
1/16/2014,0.569098809
1/17/2014,0.545384242
1/18/2014,0.521669675
1/19/2014,0.497955109
1/20/2014,0.474240542
1/21/2014,0.450525975
1/22/2014,0.426811408
1/23/2014,0.403096841
1/24/2014,0.379382274
1/25/2014,0.355667707
1/26/2014,0.331953141
1/27/2014,0.308238574
1/28/2014,0.284524007
1/29/2014,0.26080944
1/30/2014,0.237094873
1/31/2014,0.213380306
2/1/2014,0.189665739
2/2/2014,0.201336234
2/3/2014,0.213006728
2/4/2014,0.224677223
2/5/2014,0.236347717
2/6/2014,0.248018212
2/7/2014,0.259688706
2/8/2014,0.2713592
2/9/2014,0.283029695
2/10/2014,0.294700189
2/11/2014,0.306370684
2/12/2014,0.318041178
2/13/2014,0.329711673
2/14/2014,0.341382167
2/15/2014,0.353052661
2/16/2014,0.364723156
2/17/2014,0.37639365
2/18/2014,0.388064145
2/19/2014,0.399734639
2/20/2014,0.411405133
2/21/2014,0.423075628
2/22/2014,0.434746122
2/23/2014,0.446416617
2/24/2014,0.458087111
2/25/2014,0.469757606
2/26/2014,0.4814281
2/27/2014,0.493098594
2/28/2014,0.504769089
3/1/2014,0.516439583
3/2/2014,0.511964653
3/3/2014,0.507489723
3/4/2014,0.503014793
3/5/2014,0.498539863
3/6/2014,0.494064933
3/7/2014,0.489590003
3/8/2014,0.485115073
3/9/2014,0.480640143
3/10/2014,0.476165213
3/11/2014,0.471690282
3/12/2014,0.467215352
3/13/2014,0.462740422
3/14/2014,0.458265492
3/15/2014,0.453790562
3/16/2014,0.449315632
3/17/2014,0.444840702
3/18/2014,0.440365772
3/19/2014,0.435890842
3/20/2014,0.431415912
3/21/2014,0.426940982
3/22/2014,0.422466052
3/23/2014,0.417991121
3/24/2014,0.413516191
3/25/2014,0.409041261
3/26/2014,0.404566331
3/27/2014,0.400091401
3/28/2014,0.395616471
3/29/2014,0.391141541
3/30/2014,0.386666611
3/31/2014,0.382191681
4/1/2014,0.377716751
4/2/2014,0.381999041
4/3/2014,0.386281332
4/4/2014,0.390563623
4/5/2014,0.394845913
4/6/2014,0.399128204
4/7/2014,0.403410495
4/8/2014,0.407692785
4/9/2014,0.411975076
4/10/2014,0.416257366
4/11/2014,0.420539657
4/12/2014,0.424821948
4/13/2014,0.429104238
4/14/2014,0.433386529
4/15/2014,0.43766882
4/16/2014,0.44195111
4/17/2014,0.446233401
4/18/2014,0.450515692
4/19/2014,0.454797982
4/20/2014,0.459080273
4/21/2014,0.463362563
4/22/2014,0.467644854
4/23/2014,0.471927145
4/24/2014,0.476209435
4/25/2014,0.480491726
4/26/2014,0.484774017
4/27/2014,0.489056307
4/28/2014,0.493338598
4/29/2014,0.497620889
4/30/2014,0.501903179
5/1/2014,0.50618547
5/2/2014,0.50339591
5/3/2014,0.50060635
5/4/2014,0.49781679
5/5/2014,0.49502723
5/6/2014,0.49223767
5/7/2014,0.48944811
5/8/2014,0.486658551
5/9/2014,0.483868991
5/10/2014,0.481079431
5/11/2014,0.478289871
5/12/2014,0.475500311
5/13/2014,0.472710751
5/14/2014,0.469921191
5/15/2014,0.467131631
5/16/2014,0.464342071
5/17/2014,0.461552512
5/18/2014,0.458762952
5/19/2014,0.455973392
5/20/2014,0.453183832
5/21/2014,0.450394272
5/22/2014,0.447604712
5/23/2014,0.444815152
5/24/2014,0.442025592
5/25/2014,0.439236032
5/26/2014,0.436446473
5/27/2014,0.433656913
5/28/2014,0.430867353
5/29/2014,0.428077793
5/30/2014,0.425288233
5/31/2014,0.422498673
6/1/2014,0.419709113
6/2/2014,0.428145381
6/3/2014,0.436581648
6/4/2014,0.445017915
6/5/2014,0.453454183
6/6/2014,0.46189045
6/7/2014,0.470326717
6/8/2014,0.478762985
6/9/2014,0.487199252
6/10/2014,0.495635519
6/11/2014,0.504071787
6/12/2014,0.512508054
6/13/2014,0.520944321
6/14/2014,0.529380589
6/15/2014,0.537816856
6/16/2014,0.546253123
6/17/2014,0.554689391
6/18/2014,0.563125658
6/19/2014,0.571561925
6/20/2014,0.579998193
6/21/2014,0.58843446
6/22/2014,0.596870727
6/23/2014,0.605306995
6/24/2014,0.613743262
6/25/2014,0.622179529
6/26/2014,0.630615797
6/27/2014,0.639052064
6/28/2014,0.647488332
6/29/2014,0.655924599
6/30/2014,0.664360866
7/1/2014,0.672797134
7/2/2014,0.673656167
7/3/2014,0.674515201
7/4/2014,0.675374235
7/5/2014,0.676233269
7/6/2014,0.677092303
7/7/2014,0.677951337
7/8/2014,0.678810371
7/9/2014,0.679669405
7/10/2014,0.680528439
7/11/2014,0.681387472
7/12/2014,0.682246506
7/13/2014,0.68310554
7/14/2014,0.683964574
7/15/2014,0.684823608
7/16/2014,0.685682642
7/17/2014,0.686541676
7/18/2014,0.68740071
7/19/2014,0.688259743
7/20/2014,0.689118777
7/21/2014,0.689977811
7/22/2014,0.690836845
7/23/2014,0.691695879
7/24/2014,0.692554913
7/25/2014,0.693413947
7/26/2014,0.694272981
7/27/2014,0.695132015
7/28/2014,0.695991048
7/29/2014,0.696850082
7/30/2014,0.697709116
7/31/2014,0.69856815
8/1/2014,0.699427184
8/2/2014,0.692155926
8/3/2014,0.684884669
8/4/2014,0.677613411
8/5/2014,0.670342154
8/6/2014,0.663070896
8/7/2014,0.655799638
8/8/2014,0.648528381
8/9/2014,0.641257123
8/10/2014,0.633985866
8/11/2014,0.626714608
8/12/2014,0.61944335
8/13/2014,0.612172093
8/14/2014,0.604900835
8/15/2014,0.597629577
8/16/2014,0.59035832
8/17/2014,0.583087062
8/18/2014,0.575815805
8/19/2014,0.568544547
8/20/2014,0.561273289
8/21/2014,0.554002032
8/22/2014,0.546730774
8/23/2014,0.539459517
8/24/2014,0.532188259
8/25/2014,0.524917001
8/26/2014,0.517645744
8/27/2014,0.510374486
8/28/2014,0.503103229
8/29/2014,0.495831971
8/30/2014,0.488560713
8/31/2014,0.481289456
9/1/2014,0.474018198
9/2/2014,0.480145915
9/3/2014,0.486273632
9/4/2014,0.492401348
9/5/2014,0.498529065
9/6/2014,0.504656782
9/7/2014,0.510784499
9/8/2014,0.516912215
9/9/2014,0.523039932
9/10/2014,0.529167649
9/11/2014,0.535295366
9/12/2014,0.541423082
9/13/2014,0.547550799
9/14/2014,0.553678516
9/15/2014,0.559806233
9/16/2014,0.565933949
9/17/2014,0.572061666
9/18/2014,0.578189383
9/19/2014,0.5843171
9/20/2014,0.590444816
9/21/2014,0.596572533
9/22/2014,0.60270025
9/23/2014,0.608827967
9/24/2014,0.614955683
9/25/2014,0.6210834
9/26/2014,0.627211117
9/27/2014,0.633338834
9/28/2014,0.63946655
9/29/2014,0.645594267
9/30/2014,0.651721984
10/1/2014,0.657849701
10/2/2014,0.65761443
10/3/2014,0.65737916
10/4/2014,0.657143889
10/5/2014,0.656908619
10/6/2014,0.656673348
10/7/2014,0.656438078
10/8/2014,0.656202807
10/9/2014,0.655967537
10/10/2014,0.655732266
10/11/2014,0.655496996
10/12/2014,0.655261725
10/13/2014,0.655026455
10/14/2014,0.654791184
10/15/2014,0.654555914
10/16/2014,0.654320643
10/17/2014,0.654085373
10/18/2014,0.653850102
10/19/2014,0.653614832
10/20/2014,0.653379561
10/21/2014,0.653144291
10/22/2014,0.65290902
10/23/2014,0.65267375
10/24/2014,0.652438479
10/25/2014,0.652203209
10/26/2014,0.651967938
10/27/2014,0.651732668
10/28/2014,0.651497397
10/29/2014,0.651262127
10/30/2014,0.651026856
10/31/2014,0.650791586
11/1/2014,0.650556315
11/2/2014,0.653827652
11/3/2014,0.65709899
11/4/2014,0.660370327
11/5/2014,0.663641664
11/6/2014,0.666913001
11/7/2014,0.670184338
11/8/2014,0.673455676
11/9/2014,0.676727013
11/10/2014,0.67999835
11/11/2014,0.683269687
11/12/2014,0.686541024
11/13/2014,0.689812362
11/14/2014,0.693083699
11/15/2014,0.696355036
11/16/2014,0.699626373
11/17/2014,0.70289771
11/18/2014,0.706169048
11/19/2014,0.709440385
11/20/2014,0.712711722
11/21/2014,0.715983059
11/22/2014,0.719254396
11/23/2014,0.722525734
11/24/2014,0.725797071
11/25/2014,0.729068408
11/26/2014,0.732339745
11/27/2014,0.735611082
11/28/2014,0.738882419
11/29/2014,0.742153757
11/30/2014,0.745425094
12/1/2014,0.748696431
12/2/2014,0.751592524
12/3/2014,0.754488617
12/4/2014,0.757384711
12/5/2014,0.760280804
12/6/2014,0.763176897
12/7/2014,0.76607299
12/8/2014,0.768969083
12/9/2014,0.771865176
12/10/2014,0.77476127
12/11/2014,0.777657363
12/12/2014,0.780553456
12/13/2014,0.783449549
12/14/2014,0.786345642
12/15/2014,0.789241735
12/16/2014,0.792137829
12/17/2014,0.795033922
12/18/2014,0.797930015
12/19/2014,0.800826108
12/20/2014,0.803722201
12/21/2014,0.806618295
12/22/2014,0.809514388
12/23/2014,0.812410481
12/24/2014,0.815306574
12/25/2014,0.818202667
12/26/2014,0.82109876
12/27/2014,0.823994854
12/28/2014,0.826890947
12/29/2014,0.82978704
12/30/2014,0.832683133
12/31/2014,0.835579226
1/1/2015,0.838475319
1/2/2015,0.822307278
1/3/2015,0.806139237
1/4/2015,0.789971196
1/5/2015,0.773803154
1/6/2015,0.757635113
1/7/2015,0.741467072
1/8/2015,0.725299031
1/9/2015,0.70913099
1/10/2015,0.692962948
1/11/2015,0.676794907
1/12/2015,0.660626866
1/13/2015,0.644458825
1/14/2015,0.628290783
1/15/2015,0.612122742
1/16/2015,0.595954701
1/17/2015,0.57978666
1/18/2015,0.563618618
1/19/2015,0.547450577
1/20/2015,0.531282536
1/21/2015,0.515114495
1/22/2015,0.498946454
1/23/2015,0.482778412
1/24/2015,0.466610371
1/25/2015,0.45044233
1/26/2015,0.434274289
1/27/2015,0.418106247
1/28/2015,0.401938206
1/29/2015,0.385770165
1/30/2015,0.369602124
1/31/2015,0.353434082
2/1/2015,0.337266041
2/2/2015,0.343675872
2/3/2015,0.350085704
2/4/2015,0.356495535
2/5/2015,0.362905366
2/6/2015,0.369315197
2/7/2015,0.375725028
2/8/2015,0.382134859
2/9/2015,0.38854469
2/10/2015,0.394954522
2/11/2015,0.401364353
2/12/2015,0.407774184
2/13/2015,0.414184015
2/14/2015,0.420593846
2/15/2015,0.427003677
2/16/2015,0.433413508
2/17/2015,0.43982334
2/18/2015,0.446233171
2/19/2015,0.452643002
2/20/2015,0.459052833
2/21/2015,0.465462664
2/22/2015,0.471872495
2/23/2015,0.478282327
2/24/2015,0.484692158
2/25/2015,0.491101989
2/26/2015,0.49751182
2/27/2015,0.503921651
2/28/2015,0.510331482
3/1/2015,0.516741313
3/2/2015,0.510447029
3/3/2015,0.504152745
3/4/2015,0.497858461
3/5/2015,0.491564176
3/6/2015,0.485269892
3/7/2015,0.478975608
3/8/2015,0.472681323
3/9/2015,0.466387039
3/10/2015,0.460092755
3/11/2015,0.45379847
3/12/2015,0.447504186
3/13/2015,0.441209902
3/14/2015,0.434915617
3/15/2015,0.428621333
3/16/2015,0.422327049
3/17/2015,0.416032764
3/18/2015,0.40973848
3/19/2015,0.403444196
3/20/2015,0.397149912
3/21/2015,0.390855627
3/22/2015,0.384561343
3/23/2015,0.378267059
3/24/2015,0.371972774
3/25/2015,0.36567849
3/26/2015,0.359384206
3/27/2015,0.353089921
3/28/2015,0.346795637
3/29/2015,0.340501353
3/30/2015,0.334207068
3/31/2015,0.327912784
4/1/2015,0.3216185
4/2/2015,0.329286534
4/3/2015,0.336954568
4/4/2015,0.344622601
4/5/2015,0.352290635
4/6/2015,0.359958669
4/7/2015,0.367626703
4/8/2015,0.375294737
4/9/2015,0.382962771
4/10/2015,0.390630805
4/11/2015,0.398298839
4/12/2015,0.405966873
4/13/2015,0.413634906
4/14/2015,0.42130294
4/15/2015,0.428970974
4/16/2015,0.436639008
4/17/2015,0.444307042
4/18/2015,0.451975076
4/19/2015,0.45964311
4/20/2015,0.467311144
4/21/2015,0.474979177
4/22/2015,0.482647211
4/23/2015,0.490315245
4/24/2015,0.497983279
4/25/2015,0.505651313
4/26/2015,0.513319347
4/27/2015,0.520987381
4/28/2015,0.528655415
4/29/2015,0.536323449
4/30/2015,0.543991482
5/1/2015,0.551659516
5/2/2015,0.552849556
5/3/2015,0.554039596
5/4/2015,0.555229636
5/5/2015,0.556419676
5/6/2015,0.557609716
5/7/2015,0.558799755
5/8/2015,0.559989795
5/9/2015,0.561179835
5/10/2015,0.562369875
5/11/2015,0.563559915
5/12/2015,0.564749955
5/13/2015,0.565939995
5/14/2015,0.567130034
5/15/2015,0.568320074
5/16/2015,0.569510114
5/17/2015,0.570700154
5/18/2015,0.571890194
5/19/2015,0.573080234
5/20/2015,0.574270274
5/21/2015,0.575460314
5/22/2015,0.576650353
5/23/2015,0.577840393
5/24/2015,0.579030433
5/25/2015,0.580220473
5/26/2015,0.581410513
5/27/2015,0.582600553
5/28/2015,0.583790593
5/29/2015,0.584980632
5/30/2015,0.586170672
5/31/2015,0.587360712
6/1/2015,0.588550752
6/2/2015,0.594317257
6/3/2015,0.600083762
6/4/2015,0.605850266
6/5/2015,0.611616771
6/6/2015,0.617383276
6/7/2015,0.623149781
6/8/2015,0.628916286
6/9/2015,0.63468279
6/10/2015,0.640449295
6/11/2015,0.6462158
6/12/2015,0.651982305
6/13/2015,0.65774881
6/14/2015,0.663515314
6/15/2015,0.669281819
6/16/2015,0.675048324
6/17/2015,0.680814829
6/18/2015,0.686581334
6/19/2015,0.692347838
6/20/2015,0.698114343
6/21/2015,0.703880848
6/22/2015,0.709647353
6/23/2015,0.715413858
6/24/2015,0.721180362
6/25/2015,0.726946867
6/26/2015,0.732713372
6/27/2015,0.738479877
6/28/2015,0.744246382
6/29/2015,0.750012886
6/30/2015,0.755779391
7/1/2015,0.761545896
7/2/2015,0.759584726
7/3/2015,0.757623555
7/4/2015,0.755662385
7/5/2015,0.753701214
7/6/2015,0.751740044
7/7/2015,0.749778873
7/8/2015,0.747817703
7/9/2015,0.745856532
7/10/2015,0.743895362
7/11/2015,0.741934191
7/12/2015,0.739973021
7/13/2015,0.73801185
7/14/2015,0.73605068
7/15/2015,0.734089509
7/16/2015,0.732128339
7/17/2015,0.730167168
7/18/2015,0.728205998
7/19/2015,0.726244827
7/20/2015,0.724283657
7/21/2015,0.722322486
7/22/2015,0.720361316
7/23/2015,0.718400145
7/24/2015,0.716438975
7/25/2015,0.714477804
7/26/2015,0.712516634
7/27/2015,0.710555463
7/28/2015,0.708594293
7/29/2015,0.706633122
7/30/2015,0.704671952
7/31/2015,0.702710782
8/1/2015,0.700749611
8/2/2015,0.688601243
8/3/2015,0.676452875
8/4/2015,0.664304507
8/5/2015,0.652156139
8/6/2015,0.640007771
8/7/2015,0.627859403
8/8/2015,0.615711036
8/9/2015,0.603562668
8/10/2015,0.5914143
8/11/2015,0.579265932
8/12/2015,0.567117564
8/13/2015,0.554969196
8/14/2015,0.542820828
8/15/2015,0.53067246
8/16/2015,0.518524092
8/17/2015,0.506375724
8/18/2015,0.494227356
8/19/2015,0.482078988
8/20/2015,0.46993062
8/21/2015,0.457782252
8/22/2015,0.445633884
8/23/2015,0.433485516
8/24/2015,0.421337149
8/25/2015,0.409188781
8/26/2015,0.397040413
8/27/2015,0.384892045
8/28/2015,0.372743677
8/29/2015,0.360595309
8/30/2015,0.348446941
8/31/2015,0.336298573
9/1/2015,0.324150205
9/2/2015,0.325064118
9/3/2015,0.32597803
9/4/2015,0.326891943
9/5/2015,0.327805855
9/6/2015,0.328719768
9/7/2015,0.329633681
9/8/2015,0.330547593
9/9/2015,0.331461506
9/10/2015,0.332375418
9/11/2015,0.333289331
9/12/2015,0.334203244
9/13/2015,0.335117156
9/14/2015,0.336031069
9/15/2015,0.336944981
9/16/2015,0.337858894
9/17/2015,0.338772807
9/18/2015,0.339686719
9/19/2015,0.340600632
9/20/2015,0.341514544
9/21/2015,0.342428457
9/22/2015,0.34334237
9/23/2015,0.344256282
9/24/2015,0.345170195
9/25/2015,0.346084107
9/26/2015,0.34699802
9/27/2015,0.347911932
9/28/2015,0.348825845
9/29/2015,0.349739758
9/30/2015,0.35065367
10/1/2015,0.351567583
10/2/2015,0.348886001
10/3/2015,0.346204419
10/4/2015,0.343522837
10/5/2015,0.340841256
10/6/2015,0.338159674
10/7/2015,0.335478092
10/8/2015,0.33279651
10/9/2015,0.330114928
10/10/2015,0.327433346
10/11/2015,0.324751765
10/12/2015,0.322070183
10/13/2015,0.319388601
10/14/2015,0.316707019
10/15/2015,0.314025437
10/16/2015,0.311343855
10/17/2015,0.308662274
10/18/2015,0.305980692
10/19/2015,0.30329911
10/20/2015,0.300617528
10/21/2015,0.297935946
10/22/2015,0.295254364
10/23/2015,0.292572783
10/24/2015,0.289891201
10/25/2015,0.287209619
10/26/2015,0.284528037
10/27/2015,0.281846455
10/28/2015,0.279164873
10/29/2015,0.276483292
10/30/2015,0.27380171
10/31/2015,0.271120128
11/1/2015,0.268438546
11/2/2015,0.276243144
11/3/2015,0.284047743
11/4/2015,0.291852341
11/5/2015,0.299656939
11/6/2015,0.307461537
11/7/2015,0.315266135
11/8/2015,0.323070734
11/9/2015,0.330875332
11/10/2015,0.33867993
11/11/2015,0.346484528
11/12/2015,0.354289127
11/13/2015,0.362093725
11/14/2015,0.369898323
11/15/2015,0.377702921
11/16/2015,0.38550752
11/17/2015,0.393312118
11/18/2015,0.401116716
11/19/2015,0.408921314
11/20/2015,0.416725913
11/21/2015,0.424530511
11/22/2015,0.432335109
11/23/2015,0.440139707
11/24/2015,0.447944306
11/25/2015,0.455748904
11/26/2015,0.463553502
11/27/2015,0.4713581
11/28/2015,0.479162699
11/29/2015,0.486967297
11/30/2015,0.494771895
12/1/2015,0.502576493
12/2/2015,0.510940154
12/3/2015,0.519303815
12/4/2015,0.527667476
12/5/2015,0.536031137
12/6/2015,0.544394798
12/7/2015,0.552758459
12/8/2015,0.56112212
12/9/2015,0.569485781
12/10/2015,0.577849442
12/11/2015,0.586213103
12/12/2015,0.594576764
12/13/2015,0.602940425
12/14/2015,0.611304086
12/15/2015,0.619667747
12/16/2015,0.628031408
12/17/2015,0.636395069
12/18/2015,0.64475873
12/19/2015,0.653122391
12/20/2015,0.661486052
12/21/2015,0.669849713
12/22/2015,0.678213374
12/23/2015,0.686577035
12/24/2015,0.694940696
12/25/2015,0.703304357
12/26/2015,0.711668018
12/27/2015,0.720031679
12/28/2015,0.72839534
12/29/2015,0.736759001
12/30/2015,0.745122662
12/31/2015,0.753486323
1/1/2016,0.761849983
1/2/2016,0.750710678
1/3/2016,0.739571373
1/4/2016,0.728432067
1/5/2016,0.717292762
1/6/2016,0.706153457
1/7/2016,0.695014151
1/8/2016,0.683874846
1/9/2016,0.67273554
1/10/2016,0.661596235
1/11/2016,0.65045693
1/12/2016,0.639317624
1/13/2016,0.628178319
1/14/2016,0.617039014
1/15/2016,0.605899708
1/16/2016,0.594760403
1/17/2016,0.583621097
1/18/2016,0.572481792
1/19/2016,0.561342487
1/20/2016,0.550203181
1/21/2016,0.539063876
1/22/2016,0.52792457
1/23/2016,0.516785265
1/24/2016,0.50564596
1/25/2016,0.494506654
1/26/2016,0.483367349
1/27/2016,0.472228044
1/28/2016,0.461088738
1/29/2016,0.449949433
1/30/2016,0.438810127
1/31/2016,0.427670822
2/1/2016,0.416531517
2/2/2016,0.419521995
2/3/2016,0.422512473
2/4/2016,0.425502951
2/5/2016,0.42849343
2/6/2016,0.431483908
2/7/2016,0.434474386
2/8/2016,0.437464865
2/9/2016,0.440455343
2/10/2016,0.443445821
2/11/2016,0.446436299
2/12/2016,0.449426778
2/13/2016,0.452417256
2/14/2016,0.455407734
2/15/2016,0.458398212
2/16/2016,0.461388691
2/17/2016,0.464379169
2/18/2016,0.467369647
2/19/2016,0.470360125
2/20/2016,0.473350604
2/21/2016,0.476341082
2/22/2016,0.47933156
2/23/2016,0.482322038
2/24/2016,0.485312517
2/25/2016,0.488302995
2/26/2016,0.491293473
2/27/2016,0.494283952
2/28/2016,0.49727443
2/29/2016,0.500264908
3/1/2016,0.503255386
3/2/2016,0.494341265
3/3/2016,0.485427144
3/4/2016,0.476513024
3/5/2016,0.467598903
3/6/2016,0.458684782
3/7/2016,0.449770661
3/8/2016,0.44085654
3/9/2016,0.431942419
3/10/2016,0.423028298
3/11/2016,0.414114177
3/12/2016,0.405200056
3/13/2016,0.396285935
3/14/2016,0.387371814
3/15/2016,0.378457693
3/16/2016,0.369543572
3/17/2016,0.360629451
3/18/2016,0.35171533
3/19/2016,0.342801209
3/20/2016,0.333887088
3/21/2016,0.324972967
3/22/2016,0.316058847
3/23/2016,0.307144726
3/24/2016,0.298230605
3/25/2016,0.289316484
3/26/2016,0.280402363
3/27/2016,0.271488242
3/28/2016,0.262574121
3/29/2016,0.25366
3/30/2016,0.244745879
3/31/2016,0.235831758
4/1/2016,0.226917637
4/2/2016,0.231463942
4/3/2016,0.236010246
4/4/2016,0.240556551
4/5/2016,0.245102855
4/6/2016,0.24964916
4/7/2016,0.254195465
4/8/2016,0.258741769
4/9/2016,0.263288074
4/10/2016,0.267834378
4/11/2016,0.272380683
4/12/2016,0.276926988
4/13/2016,0.281473292
4/14/2016,0.286019597
4/15/2016,0.290565901
4/16/2016,0.295112206
4/17/2016,0.299658511
4/18/2016,0.304204815
4/19/2016,0.30875112
4/20/2016,0.313297424
4/21/2016,0.317843729
4/22/2016,0.322390033
4/23/2016,0.326936338
4/24/2016,0.331482643
4/25/2016,0.336028947
4/26/2016,0.340575252
4/27/2016,0.345121556
4/28/2016,0.349667861
4/29/2016,0.354214166
4/30/2016,0.35876047
5/1/2016,0.363306775
5/2/2016,0.364185427
5/3/2016,0.36506408
5/4/2016,0.365942732
5/5/2016,0.366821385
5/6/2016,0.367700037
5/7/2016,0.368578689
5/8/2016,0.369457342
5/9/2016,0.370335994
5/10/2016,0.371214647
5/11/2016,0.372093299
5/12/2016,0.372971952
5/13/2016,0.373850604
5/14/2016,0.374729256
5/15/2016,0.375607909
5/16/2016,0.376486561
5/17/2016,0.377365214
5/18/2016,0.378243866
5/19/2016,0.379122519
5/20/2016,0.380001171
5/21/2016,0.380879823
5/22/2016,0.381758476
5/23/2016,0.382637128
5/24/2016,0.383515781
5/25/2016,0.384394433
5/26/2016,0.385273086
5/27/2016,0.386151738
5/28/2016,0.387030391
5/29/2016,0.387909043
5/30/2016,0.388787695
5/31/2016,0.389666348
6/1/2016,0.390545
6/2/2016,0.396374837
6/3/2016,0.402204674
6/4/2016,0.40803451
6/5/2016,0.413864347
6/6/2016,0.419694184
6/7/2016,0.425524021
6/8/2016,0.431353857
6/9/2016,0.437183694
6/10/2016,0.443013531
6/11/2016,0.448843367
6/12/2016,0.454673204
6/13/2016,0.460503041
6/14/2016,0.466332878
6/15/2016,0.472162714
6/16/2016,0.477992551
6/17/2016,0.483822388
6/18/2016,0.489652224
6/19/2016,0.495482061
6/20/2016,0.501311898
6/21/2016,0.507141735
6/22/2016,0.512971571
6/23/2016,0.518801408
6/24/2016,0.524631245
6/25/2016,0.530461082
6/26/2016,0.536290918
6/27/2016,0.542120755
6/28/2016,0.547950592
6/29/2016,0.553780428
6/30/2016,0.559610265
7/1/2016,0.565440102
7/2/2016,0.571618196
7/3/2016,0.57779629
7/4/2016,0.583974383
7/5/2016,0.590152477
7/6/2016,0.596330571
7/7/2016,0.602508665
7/8/2016,0.608686759
7/9/2016,0.614864853
7/10/2016,0.621042946
7/11/2016,0.62722104
7/12/2016,0.633399134
7/13/2016,0.639577228
7/14/2016,0.645755322
7/15/2016,0.651933416
7/16/2016,0.658111509
7/17/2016,0.664289603
7/18/2016,0.670467697
7/19/2016,0.676645791
7/20/2016,0.682823885
7/21/2016,0.689001979
7/22/2016,0.695180072
7/23/2016,0.701358166
7/24/2016,0.70753626
7/25/2016,0.713714354
7/26/2016,0.719892448
7/27/2016,0.726070542
7/28/2016,0.732248635
7/29/2016,0.738426729
7/30/2016,0.744604823
7/31/2016,0.750782917
8/1/2016,0.756961011
8/2/2016,0.742624947
8/3/2016,0.728288882
8/4/2016,0.713952818
8/5/2016,0.699616754
8/6/2016,0.68528069
8/7/2016,0.670944626
8/8/2016,0.656608561
8/9/2016,0.642272497
8/10/2016,0.627936433
8/11/2016,0.613600369
8/12/2016,0.599264304
8/13/2016,0.58492824
8/14/2016,0.570592176
8/15/2016,0.556256112
8/16/2016,0.541920048
8/17/2016,0.527583983
8/18/2016,0.513247919
8/19/2016,0.498911855
8/20/2016,0.484575791
8/21/2016,0.470239726
8/22/2016,0.455903662
8/23/2016,0.441567598
8/24/2016,0.427231534
8/25/2016,0.41289547
8/26/2016,0.398559405
8/27/2016,0.384223341
8/28/2016,0.369887277
8/29/2016,0.355551213
8/30/2016,0.341215149
8/31/2016,0.326879084
9/1/2016,0.31254302
9/2/2016,0.317881445
9/3/2016,0.32321987
9/4/2016,0.328558295
9/5/2016,0.33389672
9/6/2016,0.339235145
9/7/2016,0.34457357
9/8/2016,0.349911995
9/9/2016,0.35525042
9/10/2016,0.360588845
9/11/2016,0.36592727
9/12/2016,0.371265695
9/13/2016,0.376604121
9/14/2016,0.381942546
9/15/2016,0.387280971
9/16/2016,0.392619396
9/17/2016,0.397957821
9/18/2016,0.403296246
9/19/2016,0.408634671
9/20/2016,0.413973096
9/21/2016,0.419311521
9/22/2016,0.424649946
9/23/2016,0.429988371
9/24/2016,0.435326796
9/25/2016,0.440665221
9/26/2016,0.446003646
9/27/2016,0.451342071
9/28/2016,0.456680496
9/29/2016,0.462018921
9/30/2016,0.467357346
10/1/2016,0.472695771
10/2/2016,0.470990326
10/3/2016,0.469284881
10/4/2016,0.467579436
10/5/2016,0.465873991
10/6/2016,0.464168546
10/7/2016,0.462463101
10/8/2016,0.460757656
10/9/2016,0.459052211
10/10/2016,0.457346766
10/11/2016,0.455641321
10/12/2016,0.453935876
10/13/2016,0.452230431
10/14/2016,0.450524986
10/15/2016,0.448819541
10/16/2016,0.447114096
10/17/2016,0.445408651
10/18/2016,0.443703206
10/19/2016,0.441997761
10/20/2016,0.440292316
10/21/2016,0.438586871
10/22/2016,0.436881426
10/23/2016,0.435175981
10/24/2016,0.433470536
10/25/2016,0.431765091
10/26/2016,0.430059646
10/27/2016,0.428354201
10/28/2016,0.426648757
10/29/2016,0.424943312
10/30/2016,0.423237867
10/31/2016,0.421532422
11/1/2016,0.419826977
11/2/2016,0.43338645
11/3/2016,0.446945924
11/4/2016,0.460505398
11/5/2016,0.474064872
11/6/2016,0.487624346
11/7/2016,0.50118382
11/8/2016,0.514743294
11/9/2016,0.528302767
11/10/2016,0.541862241
11/11/2016,0.555421715
11/12/2016,0.568981189
11/13/2016,0.582540663
11/14/2016,0.596100137
11/15/2016,0.609659611
11/16/2016,0.623219084
11/17/2016,0.636778558
11/18/2016,0.650338032
11/19/2016,0.663897506
11/20/2016,0.67745698
11/21/2016,0.691016454
