uniform_date,21_d_MA,raw_sales
2/5/2014,28113.75715,28908.83408
2/6/2014,28113.75715,21086.88769
2/7/2014,24997.32764,20703.67246
2/8/2014,24868.42005,0
2/9/2014,25137.44047,0
2/10/2014,29830.93935,29773.24915
2/11/2014,31772.01741,19351.12415
2/12/2014,31772.01741,74358.67031
2/13/2014,31772.01741,24873.22615
2/14/2014,31578.71122,42366.31769
2/15/2014,30567.01705,0
2/16/2014,30715.84136,0
2/17/2014,31001.74855,9913.512538
2/18/2014,32161.45454,17236.19915
2/19/2014,32161.45454,36808.42785
2/20/2014,32161.45454,136259.5182
2/21/2014,31754.02095,51759.88885
2/22/2014,33168.71545,0
2/23/2014,30128.07279,0
2/24/2014,30863.62636,13907.81038
2/25/2014,31640.12069,15845.04123
2/26/2014,31640.12069,31553.32777
2/27/2014,31640.12069,26167.23831
2/28/2014,35421.00159,41310.75577
3/1/2014,36558.89865,0
3/2/2014,36222.83718,0
3/3/2014,30823.58765,22533.46792
3/4/2014,30262.87455,44489.15692
3/5/2014,30262.87455,20328.78938
3/6/2014,30262.87455,37943.44738
3/7/2014,30856.97303,56164.02446
3/8/2014,33083.81857,0
3/9/2014,32704.80565,0
3/10/2014,33029.31609,77096.85785
3/11/2014,33615.35091,37455.75446
3/12/2014,33615.35091,30836.87408
3/13/2014,33615.35091,40319.00731
3/14/2014,34329.63501,41796.44831
3/15/2014,32932.27695,0
3/16/2014,38519.21173,0
3/17/2014,37715.57853,24464.48346
3/18/2014,38680.75653,55414.37354
3/19/2014,38680.75653,24818.55962
3/20/2014,38680.75653,31933.53923
3/21/2014,35752.63105,51724.14385
3/22/2014,35282.48209,0
3/23/2014,35763.83806,0
3/24/2014,37122.94143,35225.74685
3/25/2014,36957.69039,19659.17923
3/26/2014,36957.69039,119604.3225
3/27/2014,36957.69039,23663.50369
3/28/2014,36264.64204,73314.49508
3/29/2014,35177.47206,0
3/30/2014,35629.19913,0
3/31/2014,35965.18804,25066.32038
4/1/2014,36140.45488,29101.56915
4/2/2014,36140.45488,39390.19954
4/3/2014,36140.45488,64469.22862
4/4/2014,36278.70362,38860.06446
4/5/2014,37091.15057,0
4/6/2014,31916.90355,0
4/7/2014,32099.68165,12149.54731
4/8/2014,30532.70825,36096.19946
4/9/2014,30532.70825,32845.402
4/10/2014,30532.70825,37903.80377
4/11/2014,32259.77624,54838.50085
4/12/2014,31759.87644,0
4/13/2014,31006.34282,0
4/14/2014,28782.09821,37682.32046
4/15/2014,28743.08501,34095.73677
4/16/2014,28743.08501,27661.933
4/17/2014,28743.08501,26911.33015
4/18/2014,30053.64699,45470.58285
4/19/2014,30075.07573,0
4/20/2014,30063.45232,0
4/21/2014,30078.62941,55754.99008
4/22/2014,28366.03731,20218.73423
4/23/2014,28366.03731,26000.48677
4/24/2014,28366.03731,24946.11292
4/25/2014,30349.85066,38166.83
4/26/2014,31649.06723,0
4/27/2014,33806.71195,0
4/28/2014,34103.77833,35437.22554
4/29/2014,35142.44424,36476.97154
4/30/2014,35142.44424,32638.863
5/1/2014,35142.44424,38173.489
5/2/2014,33432.63894,24407.05669
5/3/2014,34764.56116,0
5/4/2014,37439.06853,0
5/5/2014,37594.63766,72933.15777
5/6/2014,37539.53665,57181.81569
5/7/2014,37539.53665,66001.61985
5/8/2014,37539.53665,32189.97123
5/9/2014,37357.02165,63926.87715
5/10/2014,36641.31391,0
5/11/2014,37713.29954,0
5/12/2014,38481.86635,25373.06515
5/13/2014,39912.98068,43885.96762
5/14/2014,39912.98068,73524.42523
5/15/2014,39912.98068,27710.45685
5/16/2014,35808.51726,37187.72738
5/17/2014,33543.26765,0
5/18/2014,32634.12128,0
5/19/2014,33100.98653,32194.07454
5/20/2014,31144.90498,23759.39531
5/21/2014,31144.90498,51687.22308
5/22/2014,31144.90498,51830.33015
5/23/2014,32781.66315,49836.85746
5/24/2014,31990.00388,0
5/25/2014,29583.29367,0
5/26/2014,30374.07919,0
5/27/2014,29572.21355,16930.07277
5/28/2014,29572.21355,49846.78815
5/29/2014,29572.21355,40485.80746
5/30/2014,29425.95086,29168.81277
5/31/2014,30526.37444,0
6/1/2014,29037.20755,0
6/2/2014,28354.2934,54456.99869
6/3/2014,27649.37791,29818.79138
6/4/2014,27649.37791,30759.03615
6/5/2014,27649.37791,41762.10723
6/6/2014,29277.51417,22939.19177
6/7/2014,29572.9804,0
6/8/2014,30391.77411,0
6/9/2014,30001.46439,29595.09908
6/10/2014,31608.81574,43313.07577
6/11/2014,31608.81574,25225.873
6/12/2014,31608.81574,39695.47108
6/13/2014,35980.42112,37311.05146
6/14/2014,36868.61628,0
6/15/2014,38000.76172,0
6/16/2014,37190.66986,28930.72885
6/17/2014,37919.22255,22180.28038
6/18/2014,37919.22255,64396.12254
6/19/2014,37919.22255,33550.304
6/20/2014,39858.02797,57730.20985
6/21/2014,39642.57664,0
6/22/2014,39386.86533,0
6/23/2014,39128.33832,132137.0635
6/24/2014,37119.38672,45601.33631
6/25/2014,37119.38672,50876.38954
6/26/2014,37119.38672,27367.39823
6/27/2014,36189.56975,35885.01269
6/28/2014,36314.93707,0
6/29/2014,33741.2702,0
6/30/2014,36202.51283,64046.17992
7/1/2014,35963.41991,39484.67123
7/2/2014,35963.41991,20682.07977
7/3/2014,35963.41991,35101.64492
7/4/2014,30518.05344,1613.526923
7/5/2014,29829.39151,0
7/6/2014,29253.12121,0
7/7/2014,28986.1278,12408.59662
7/8/2014,28291.8873,24407.96115
7/9/2014,28291.8873,18664.04208
7/10/2014,28291.8873,77284.69223
7/11/2014,28314.05479,53481.71254
7/12/2014,27346.74229,0
7/13/2014,29041.39135,0
7/14/2014,28537.85935,35377.08992
7/15/2014,33264.75283,33364.34369
7/16/2014,33264.75283,40636.50954
7/17/2014,33264.75283,22623.13077
7/18/2014,34593.58364,23548.89308
7/19/2014,35898.27069,0
7/20/2014,36578.60789,0
7/21/2014,33949.82157,64440.07915
7/22/2014,31847.28129,22296.27223
7/23/2014,31847.28129,50794.68992
7/24/2014,31847.28129,26154.26869
7/25/2014,33177.65791,85606.78785
7/26/2014,41579.54406,0
7/27/2014,40555.31513,0
7/28/2014,43595.95618,36020.89785
7/29/2014,43940.36199,47591.24654
7/30/2014,43940.36199,30753.11077
7/31/2014,43940.36199,30573.18154
8/1/2014,42678.2387,16121.18908
8/2/2014,42400.82636,0
8/3/2014,45921.01841,0
8/4/2014,47530.87829,59016.859
8/5/2014,44915.97988,182659.3977
8/6/2014,44915.97988,22436.74931
8/7/2014,44915.97988,76652.98323
8/8/2014,45463.10836,29668.71938
8/9/2014,45907.23825,0
8/10/2014,45272.43133,0
8/11/2014,45585.19281,42013.11923
8/12/2014,47865.62468,17366.86846
8/13/2014,47865.62468,113345.7947
8/14/2014,47865.62468,54760.24038
8/15/2014,51749.44461,39142.05462
8/16/2014,47800.35357,0
8/17/2014,48215.23834,0
8/18/2014,46003.62628,45742.95015
8/19/2014,47869.78955,55483.09277
8/20/2014,47869.78955,19473.08023
8/21/2014,47869.78955,36130.71246
8/22/2014,45723.15285,56642.70923
8/23/2014,48819.7199,0
8/24/2014,44034.52027,0
8/25/2014,45611.8944,128029.3516
8/26/2014,46098.52564,112487.0877
8/27/2014,46098.52564,29808.93238
8/28/2014,46098.52564,37354.33838
8/29/2014,46077.01988,62829.005
8/30/2014,47729.13575,0
8/31/2014,49577.95687,0
9/1/2014,49567.68488,3869.036308
9/2/2014,50045.84414,72390.483
9/3/2014,50045.84414,28316.47838
9/4/2014,50045.84414,82788.96515
9/5/2014,47151.64637,47789.11731
9/6/2014,43223.73215,0
9/7/2014,43813.24025,0
9/8/2014,43183.56764,45360.80954
9/9/2014,41804.33457,84839.92092
9/10/2014,41804.33457,52325.20938
9/11/2014,41804.33457,35948.187
9/12/2014,45605.69064,65139.23138
9/13/2014,45774.40885,0
9/14/2014,45652.47793,0
9/15/2014,43297.46285,76601.68369
9/16/2014,42414.9402,42691.07346
9/17/2014,42414.9402,40284.03769
9/18/2014,42414.9402,26165.54062
9/19/2014,43252.72708,38321.09438
9/20/2014,41309.57601,0
9/21/2014,40055.13448,0
9/22/2014,40511.4491,71416.20938
9/23/2014,39083.38355,75388.47585
9/24/2014,39083.38355,26149.85969
9/25/2014,39083.38355,40942.15885
9/26/2014,37728.47006,32107.36869
9/27/2014,36908.69899,0
9/28/2014,37630.40335,0
9/29/2014,43061.1902,60247.63792
9/30/2014,45843.38395,50311.62115
10/1/2014,45843.38395,30034.74831
10/2/2014,45843.38395,44056.54677
10/3/2014,44925.18355,39763.60508
10/4/2014,42173.4552,0
10/5/2014,42724.92868,0
10/6/2014,45320.12776,52525.91323
10/7/2014,53429.86285,28124.37215
10/8/2014,53429.86285,53108.169
10/9/2014,53429.86285,122666.4454
10/10/2014,53871.53717,87758.53715
10/11/2014,56707.20384,0
10/12/2014,57119.32704,0
10/13/2014,58827.86615,55100.49446
10/14/2014,59900.9214,26492.37992
10/15/2014,59900.9214,35949.11923
10/16/2014,59900.9214,87056.85031
10/17/2014,58344.51958,176211.1229
10/18/2014,62676.36399,0
10/19/2014,62301.1955,0
10/20/2014,59433.85042,68095.85085
10/21/2014,59780.78307,100699.2365
10/22/2014,59780.78307,37357.86054
10/23/2014,59780.78307,74415.97246
10/24/2014,58704.37789,58830.97162
10/25/2014,61411.85495,0
10/26/2014,63257.77709,0
10/27/2014,61463.60931,24869.85015
10/28/2014,57432.53824,105097.9151
10/29/2014,57432.53824,46441.71346
10/30/2014,57432.53824,71715.92892
10/31/2014,57656.55859,93923.26354
11/1/2014,55794.28791,0
11/2/2014,58413.46253,0
11/3/2014,57903.57888,35973.60246
11/4/2014,58581.17482,74602.16462
11/5/2014,58581.17482,68749.73569
11/6/2014,58581.17482,55175.869
11/7/2014,59108.53933,104582.0908
11/8/2014,59537.0936,0
11/9/2014,60702.57991,0
11/10/2014,60107.57615,72076.52015
11/11/2014,56755.70382,67608.11892
11/12/2014,56755.70382,83898.57885
11/13/2014,56755.70382,65355.73231
11/14/2014,65616.52963,70871.33015
11/15/2014,63728.37554,0
11/16/2014,62307.44715,0
11/17/2014,59202.31167,34240.71185
11/18/2014,53316.73946,112712.9948
11/19/2014,53316.73946,67151.50869
11/20/2014,53316.73946,61143.16992
11/21/2014,54056.71263,34363.07054
11/22/2014,52602.88854,0
11/23/2014,50248.02819,0
11/24/2014,54928.72582,193423.6609
11/25/2014,54964.36438,41051.11885
11/26/2014,54964.36438,43500.93146
11/27/2014,54964.36438,0
11/28/2014,63991.22316,0
11/29/2014,60331.60615,0
11/30/2014,60765.75605,0
12/1/2014,58828.95148,85225.274
12/2/2014,61706.73073,41774.78323
12/3/2014,61706.73073,42054.52192
12/4/2014,61706.73073,148528.1286
12/5/2014,52875.36818,71504.6
12/6/2014,53328.22112,0
12/7/2014,53093.90564,0
12/8/2014,55331.03235,194641.0486
12/9/2014,57824.06712,47684.41546
12/10/2014,57824.06712,74866.01854
12/11/2014,57824.06712,26727.64269
12/12/2014,56290.18564,85498.994
12/13/2014,55660.1971,0
12/14/2014,55025.77486,0
12/15/2014,46667.04901,36497.14192
12/16/2014,42644.80295,49097.96708
12/17/2014,42670.20717,39337.32562
12/18/2014,42670.20717,39752.02069
12/19/2014,32380.35582,44299.31031
12/20/2014,31719.46352,0
12/21/2014,30153.72718,0
12/22/2014,28649.57414,57969.38
12/23/2014,24588.9613,30580.37154
12/24/2014,24588.9613,30781.32677
12/25/2014,24588.9613,0
12/26/2014,23963.19241,32.38153846
12/27/2014,22708.62805,451.4134615
12/28/2014,22022.68953,0
12/29/2014,22129.40559,11798.30523
12/30/2014,20985.32448,35940.86769
12/31/2014,20985.32448,47044.08838
1/1/2015,20985.32448,0
1/2/2015,20952.22767,13345.02754
1/3/2015,20542.82695,0
1/4/2015,21771.76116,0
1/5/2015,24921.70086,25377.71
1/6/2015,27476.80389,26805.32338
1/7/2015,27451.39967,27148.72577
1/8/2015,27451.39967,41648.28315
1/9/2015,27730.63356,23969.869
1/10/2015,28291.59395,0
1/11/2015,28410.1057,0
1/12/2015,30001.55027,57381.27523
1/13/2015,32400.01744,23305.63562
1/14/2015,32400.01744,52618.54231
1/15/2015,32400.01744,55972.00546
1/16/2015,32897.10931,45434.59692
1/17/2015,32863.60635,0
1/18/2015,34021.13775,0
1/19/2015,33938.42247,16760.07677
1/20/2015,42097.97555,45908.70208
1/21/2015,42097.97555,49149.95115
1/22/2015,42097.97555,28278.74577
1/23/2015,41479.52115,55963.94415
1/24/2015,41723.4055,0
1/25/2015,42469.91965,0
1/26/2015,43978.43255,34210.65023
1/27/2015,44234.35405,26210.00154
1/28/2015,44234.35405,47717.16838
1/29/2015,44234.35405,40178.49623
1/30/2015,45580.41345,168958.8505
1/31/2015,44514.34318,0
2/1/2015,44197.14825,0
2/2/2015,44309.30785,46391.81638
2/3/2015,42456.75742,27639.273
2/4/2015,42456.75742,65883.52462
2/5/2015,42456.75742,82777.11923
2/6/2015,42993.16261,49982.12492
2/7/2015,43230.55859,0
2/8/2015,41691.23319,0
2/9/2015,42497.38093,40678.51708
2/10/2015,34281.18958,26965.45346
2/11/2015,34281.18958,43513.64123
2/12/2015,34281.18958,30271.73546
2/13/2015,33719.72085,23045.54808
2/14/2015,34461.31855,0
2/15/2015,33079.89977,0
2/16/2015,33469.43085,43742.15785
2/17/2015,32936.65767,30428.34554
2/18/2015,32936.65767,20364.54008
2/19/2015,32936.65767,54503.12146
2/20/2015,32478.12982,22963.45031
2/21/2015,32986.81079,0
2/22/2015,32258.45424,0
2/23/2015,31442.59279,36414.94892
2/24/2015,31915.39472,40816.89385
2/25/2015,31915.39472,41336.77546
2/26/2015,31915.39472,89698.78692
2/27/2015,33086.49155,40515.15523
2/28/2015,33405.20776,0
3/1/2015,34022.11108,0
3/2/2015,31918.70479,32530.82977
3/3/2015,31181.51535,36004.32308
3/4/2015,31181.51535,30571.30554
3/5/2015,31181.51535,15774.50523
3/6/2015,31377.37867,31446.87462
3/7/2015,31077.7652,0
3/8/2015,30737.99247,0
3/9/2015,27845.92946,64551.64762
3/10/2015,29285.89045,36091.68754
3/11/2015,29285.89045,31326.43754
3/12/2015,29285.89045,17127.20962
3/13/2015,28762.89111,9864.161077
3/14/2015,28756.02935,0
3/15/2015,36443.30179,0
3/16/2015,38362.27679,39895.28954
3/17/2015,38489.5,35492.99292
3/18/2015,38489.5,35299.27538
3/19/2015,38489.5,38309.05192
3/20/2015,37177.41478,66102.15446
3/21/2015,36466.12915,0
3/22/2015,36717.33268,0
3/23/2015,38309.10606,23237.53362
3/24/2015,39138.71368,35882.39492
3/25/2015,39138.71368,167168.2235
3/26/2015,39138.71368,49873.21485
3/27/2015,39853.17688,33707.53331
3/28/2015,40177.00279,0
3/29/2015,40232.11439,0
3/30/2015,41647.37848,41236.90254
3/31/2015,39917.03872,23452.68908
4/1/2015,39917.03872,35790.13092
4/2/2015,39917.03872,45411.79815
4/3/2015,41232.90081,24605.65038
4/4/2015,41164.77514,0
4/5/2015,34851.68897,0
4/6/2015,34620.13936,52590.751
4/7/2015,34642.94495,41247.13023
4/8/2015,34642.94495,36278.56615
4/9/2015,34642.94495,63457.20608
4/10/2015,34905.16703,35355.34785
4/11/2015,35760.90194,0
4/12/2015,35455.96345,0
4/13/2015,36817.67828,46619.39085
4/14/2015,38586.43483,34671.85408
4/15/2015,38586.43483,54989.53862
4/16/2015,38586.43483,45758.75646
4/17/2015,37443.30012,34112.771
4/18/2015,37163.76357,0
4/19/2015,37727.96022,0
4/20/2015,36684.56349,45896.38708
4/21/2015,36544.3661,38658.44015
4/22/2015,36544.3661,30371.60846
4/23/2015,36544.3661,69608.42338
4/24/2015,36079.92356,56035.09369
4/25/2015,37435.46016,0
4/26/2015,36530.54519,0
4/27/2015,35577.03416,32278.12646
4/28/2015,35547.41551,36279.98085
4/29/2015,35547.41551,46303.90662
4/30/2015,35547.41551,44916.84885
5/1/2015,34413.83182,32864.14808
5/2/2015,33786.7719,0
5/3/2015,33136.89477,0
5/4/2015,31322.44088,38366.60423
5/5/2015,30423.10854,58758.69662
5/6/2015,30423.10854,38909.89577
5/7/2015,30423.10854,28815.59885
5/8/2015,31332.82104,33586.47031
5/9/2015,32443.73834,0
5/10/2015,33361.01959,0
5/11/2015,32566.94593,25753.477
5/12/2015,31811.80727,27516.06769
5/13/2015,31811.80727,18823.79177
5/14/2015,31811.80727,37366.97354
5/15/2015,29652.64773,40054.64962
5/16/2015,28058.70255,0
5/17/2015,28309.69588,0
5/18/2015,28982.44822,48443.01785
5/19/2015,30147.12446,56020.12669
5/20/2015,30147.12446,62603.28892
5/21/2015,30147.12446,30806.77069
5/22/2015,29730.02433,19445.915
5/23/2015,29224.55487,0
5/24/2015,30154.81106,0
5/25/2015,31914.98155,0
5/26/2015,30945.59941,30435.517
5/27/2015,30945.59941,43369.85415
5/28/2015,30945.59941,40769.89046
5/29/2015,32208.04892,54281.87123
5/30/2015,30595.55965,0
5/31/2015,30963.60722,0
6/1/2015,31766.58568,18341.92838
6/2/2015,32760.76415,18534.26431
6/3/2015,32760.76415,35353.72869
6/4/2015,32760.76415,68643.84931
6/5/2015,34712.21415,22829.47454
6/6/2015,34326.57625,0
6/7/2015,33360.86699,0
6/8/2015,33087.74623,70875.77446
6/9/2015,32450.31955,27367.43277
6/10/2015,32450.31955,69143.21108
6/11/2015,32450.31955,45075.08038
6/12/2015,33108.34568,37111.70162
6/13/2015,34466.01537,0
6/14/2015,34964.31721,0
6/15/2015,33277.31678,34675.76531
6/16/2015,33808.95315,23583.02831
6/17/2015,33808.95315,26209.94331
6/18/2015,33808.95315,35916.74462
6/19/2015,30662.82233,42955.28962
6/20/2015,31063.588,0
6/21/2015,28706.24593,0
6/22/2015,28290.65981,30034.54654
6/23/2015,26209.83168,42659.01031
6/24/2015,26209.83168,44208.169
6/25/2015,26209.83168,38667.14938
6/26/2015,25649.87606,32276.244
6/27/2015,26469.20353,0
6/28/2015,26781.67257,0
6/29/2015,27088.58193,14971.44977
6/30/2015,27654.08559,34488.73046
7/1/2015,27654.08559,27255.05585
7/2/2015,27654.08559,37690.43462
7/3/2015,27024.6209,136.9864615
7/4/2015,26246.79799,0
7/5/2015,25917.3356,0
7/6/2015,26318.67235,24725.78477
7/7/2015,26655.26245,38141.84708
7/8/2015,26655.26245,31762.27785
7/9/2015,26655.26245,41370.28785
7/10/2015,27822.22136,53003.85462
7/11/2015,28697.80502,0
7/12/2015,28903.33154,0
7/13/2015,28088.03312,18849.44315
7/14/2015,29572.70331,28837.69554
7/15/2015,29572.70331,38353.87585
7/16/2015,29572.70331,45798.59454
7/17/2015,29705.22128,38257.19138
7/18/2015,29422.90405,0
7/19/2015,29092.61682,0
7/20/2015,28793.22083,35707.412
7/21/2015,29093.691,50047.17846
7/22/2015,29093.691,30907.10385
7/23/2015,29093.691,23203.20892
7/24/2015,28905.02282,26518.43369
7/25/2015,28576.33073,0
7/26/2015,27238.62955,0
7/27/2015,28403.20238,27080.52731
7/28/2015,27723.07114,33125.28708
7/29/2015,27723.07114,25893.32769
7/30/2015,27723.07114,36050.25146
7/31/2015,28496.62536,58342.97846
8/1/2015,27955.33873,0
8/2/2015,28347.84162,0
8/3/2015,29005.78529,15496.95462
8/4/2015,30819.60409,22997.08992
8/5/2015,30819.60409,14583.95477
8/6/2015,30819.60409,66492.15815
8/7/2015,31685.02532,26171.78223
8/8/2015,34854.40373,0
8/9/2015,34673.90967,0
8/10/2015,34069.89427,49452.87554
8/11/2015,32849.62979,40428.93131
8/12/2015,32849.62979,37881.57838
8/13/2015,32849.62979,34894.36185
8/14/2015,32995.99411,58748.59862
8/15/2015,32895.64317,0
8/16/2015,34286.55275,0
8/17/2015,32669.89045,42458.39677
8/18/2015,32946.63191,89442.70346
8/19/2015,32946.63191,22686.08715
8/20/2015,32946.63191,25317.36238
8/21/2015,32046.75965,36659.81723
8/22/2015,32153.90459,0
8/23/2015,31399.77638,0
8/24/2015,31660.25495,18097.73608
8/25/2015,30792.23406,21213.93092
8/26/2015,30792.23406,39299.34815
8/27/2015,30792.23406,37765.31238
8/28/2015,28481.34234,31089.26523
8/29/2015,25880.32599,0
8/30/2015,25372.93248,0
8/31/2015,26836.25303,33462.83762
9/1/2015,29064.30967,42332.81462
9/2/2015,29064.30967,24481.30015
9/3/2015,29064.30967,39522.86554
9/4/2015,29184.18147,43324.53523
9/5/2015,29804.77562,0
9/6/2015,29619.13967,0
9/7/2015,32390.01495,1395.628462
9/8/2015,33149.77782,43224.64377
9/9/2015,33149.77782,13670.09477
9/10/2015,33149.77782,51319.44292
9/11/2015,33256.45693,76250.66985
9/12/2015,33103.09695,0
9/13/2015,33324.03249,0
9/14/2015,33673.97262,20227.76577
9/15/2015,34397.16046,32241.41154
9/16/2015,34397.16046,36000.74023
9/17/2015,34397.16046,87001.63446
9/18/2015,36576.98665,44589.66715
9/19/2015,36453.32762,0
9/20/2015,39699.80255,0
9/21/2015,38837.65186,35358.44331
9/22/2015,37371.80034,39607.72569
9/23/2015,37371.80034,28407.15477
9/24/2015,37371.80034,45741.03246
9/25/2015,37660.34794,56175.02692
9/26/2015,38725.58454,0
9/27/2015,38837.6875,0
9/28/2015,37221.87545,40129.46292
9/29/2015,37223.95045,41027.318
9/30/2015,37223.95045,71357.45708
10/1/2015,37223.95045,35999.68838
10/2/2015,39568.45855,50203.61577
10/3/2015,39583.60025,0
10/4/2015,40283.08957,0
10/5/2015,47567.45251,25355.03462
10/6/2015,47931.68849,51169.84654
10/7/2015,47931.68849,37992.72369
10/8/2015,47931.68849,58289.89715
10/9/2015,47326.03568,44626.53846
10/10/2015,47852.25832,0
10/11/2015,46401.60486,0
10/12/2015,48509.92029,77018.54877
10/13/2015,48646.5794,39876.782
10/14/2015,48646.5794,40836.542
10/15/2015,48646.5794,175178.5585
10/16/2015,48385.63203,62647.22008
10/17/2015,47685.76888,0
10/18/2015,48575.51636,0
10/19/2015,53280.64335,29367.47838
10/20/2015,54460.52455,50377.88946
10/21/2015,54460.52455,45580.46115
10/22/2015,54460.52455,73462.83169
10/23/2015,51595.21855,52631.94308
10/24/2015,52665.55577,0
10/25/2015,52938.14336,0
10/26/2015,44996.62808,20718.20046
10/27/2015,43315.19435,38733.81677
10/28/2015,43315.19435,53802.852
10/29/2015,43315.19435,141896.3844
10/30/2015,44166.94078,65592.11992
10/31/2015,43734.29316,0
11/1/2015,45899.39521,0
11/2/2015,44738.0658,26104.26523
11/3/2015,44943.14795,58895.85108
11/4/2015,44943.14795,45680.21385
11/5/2015,44943.14795,34063.94062
11/6/2015,45349.32639,32769.43623
11/7/2015,45724.86776,0
11/8/2015,45503.35395,0
11/9/2015,41320.68223,44502.35723
11/10/2015,42156.54425,42690.074
11/11/2015,42156.54425,84052.65915
11/12/2015,42156.54425,52826.90131
11/13/2015,43363.04067,56276.09508
11/14/2015,42407.92094,0
11/15/2015,43303.59097,0
11/16/2015,41411.81526,27935.679
11/17/2015,39567.64785,45406.89808
11/18/2015,39567.64785,49866.72192
11/19/2015,39567.64785,67573.52538
11/20/2015,38817.68843,80444.74492
11/21/2015,38495.53055,0
11/22/2015,37093.7894,0
11/23/2015,35506.84055,47542.77877
11/24/2015,34826.71707,41924.108
11/25/2015,34826.71707,61595.58138
11/26/2015,34826.71707,448.5415385
11/27/2015,36323.68319,0
11/28/2015,35086.42118,0
11/29/2015,33994.08983,0
11/30/2015,32186.94274,31176.15508
12/1/2015,30017.22755,36965.57615
12/2/2015,30017.22755,59144.79738
12/3/2015,30017.22755,24628.04108
12/4/2015,30087.94911,44190.82392
12/5/2015,31632.75288,0
12/6/2015,31231.39009,0
12/7/2015,33469.54326,54535.61546
12/8/2015,36558.27092,23421.70377
12/9/2015,36558.27092,30456.83408
12/10/2015,36558.27092,35461.91177
12/11/2015,38135.12452,41890.57508
12/12/2015,39557.23509,0
12/13/2015,38720.77843,0
12/14/2015,37334.78477,48799.44638
12/15/2015,34847.85528,69374.08277
12/16/2015,34847.85528,54463.67338
12/17/2015,34847.85528,40218.80162
12/18/2015,33780.0026,54884.31462
12/19/2015,34741.37404,0
12/20/2015,33632.00752,0
12/21/2015,33087.02991,59195.63046
12/22/2015,30729.55165,62235.38723
12/23/2015,30729.55165,44281.60577
12/24/2015,30729.55165,0
12/25/2015,28528.11394,0
12/26/2015,26769.39186,0
12/27/2015,24975.92189,0
12/28/2015,24434.57176,35560.69469
12/29/2015,22749.00448,40504.53462
12/30/2015,22749.00448,10744.24446
12/31/2015,22749.00448,25778.07877
1/1/2016,22647.71698,0
1/2/2016,22569.8829,0
1/3/2016,22481.06135,0
1/4/2016,24956.90496,9681.591538
1/5/2016,29165.75133,38122.94438
1/6/2016,29165.75133,22595.09154
1/7/2016,29165.75133,30599.42631
1/8/2016,29191.09719,24933.08062
1/9/2016,28843.26824,0
1/10/2016,29994.15007,0
1/11/2016,31484.1159,57395.82946
1/12/2016,33358.06696,60852.33554
1/13/2016,33358.06696,42703.31508
1/14/2016,33358.06696,43993.83654
1/15/2016,34221.13539,74787.96231
1/16/2016,34328.54336,0
1/17/2016,35326.54991,0
1/18/2016,37241.57308,36011.07123
1/19/2016,38460.94803,34323.88169
1/20/2016,38460.94803,31194.52931
1/21/2016,38460.94803,52253.62538
1/22/2016,37872.98339,33298.66892
1/23/2016,36756.43093,0
1/24/2016,36214.89921,0
1/25/2016,36514.64714,25017.65369
1/26/2016,34872.77477,40031.50138
1/27/2016,34872.77477,40328.90015
1/28/2016,34872.77477,64627.91492
1/29/2016,35215.17629,46600.43546
1/30/2016,37084.10795,0
1/31/2016,41610.57765,0
2/1/2016,40604.30125,46948.15015
2/2/2016,45417.22378,41012.05723
2/3/2016,45417.22378,33080.713
2/4/2016,45417.22378,49320.12662
2/5/2016,45426.75551,45613.15338
2/6/2016,46897.8276,0
2/7/2016,47348.34734,0
2/8/2016,46266.15925,42095.28277
2/9/2016,45949.50808,67533.35962
2/10/2016,45949.50808,111626.4139
2/11/2016,45949.50808,34372.86785
2/12/2016,45064.66536,118820.6002
2/13/2016,45702.29994,0
2/14/2016,45768.36655,0
2/15/2016,44509.42758,25187.02508
2/16/2016,44573.09832,66171.32092
2/17/2016,44573.09832,48334.28931
2/18/2016,44573.09832,45398.265
2/19/2016,43892.84833,40973.78777
2/20/2016,42059.03043,0
2/21/2016,37052.1143,0
2/22/2016,37223.5439,31225.17569
2/23/2016,32777.85871,52342.33315
2/24/2016,32777.85871,34254.666
2/25/2016,32777.85871,26949.74946
2/26/2016,32713.56592,46744.53338
2/27/2016,32529.12611,0
2/28/2016,31663.86353,0
2/29/2016,30463.45563,30007.76377
3/1/2016,29718.54225,34947.82615
3/2/2016,29718.54225,22657.36577
3/3/2016,29718.54225,37419.04
3/4/2016,30190.95388,39824.194
3/5/2016,29675.09776,0
3/6/2016,30437.85952,0
3/7/2016,31327.50819,24044.59177
3/8/2016,31880.36673,62893.96731
3/9/2016,31880.36673,32959.23885
3/10/2016,31880.36673,24067.93992
3/11/2016,32068.60293,27737.25015
3/12/2016,32455.70664,0
3/13/2016,33162.88345,0
3/14/2016,35226.91194,39619.56692
3/15/2016,34342.89403,43175.96677
3/16/2016,34342.89403,47808.35569
3/17/2016,34342.89403,42758.122
3/18/2016,33921.41559,56568.40438
3/19/2016,33233.81689,0
3/20/2016,33721.08322,0
3/21/2016,34512.03377,33352.57615
3/22/2016,35169.27445,41826.36138
3/23/2016,35169.27445,35223.35385
3/24/2016,35169.27445,74095.23838
3/25/2016,36103.33659,24115.87577
3/26/2016,36817.2591,0
3/27/2016,36230.99288,0
3/28/2016,36100.12985,16555.24415
3/29/2016,34894.22095,50675.86723
3/30/2016,34894.22095,41617.58677
3/31/2016,34894.22095,38122.52285
4/1/2016,36466.79568,39415.91123
